frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 18:03:28.027586000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453306566.0,32176.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,528.0,0101080a2af3974c3d5da44b,748d1afdbe4b52f1c05450bbf4d7993d6d830789748d1afc748d1b05748d1afd8896e19778d06d83ecfb52c910dfce06b20d6953f6d5aea30b1618d38cdb7c4081a1eaf6b3ffaf0d3781c168e9b713828f739bc45d8beb0f42ae58c18819192dcdd8e8a169cdec6e0e0977cd535da0828e7c0d93c61839c09d5e99f560e45f5f8fb318d0b9ebee2e999fa38edd3de8f8cdb925a20a4eabdbc9fb2ddaa4aecaaa4ebecfc1054ea484c38b4089e9a5853804e3a67d21fcdf1d097a59d1e31391e866b6b302e03a2e310bc269326c3566011eeb77abae78bb41a04e86d587a5274ced614155fcd8b9956c9cd0eb88368df71305054729a17a8f325ef42af3ac58af28ca7afc9d1730d8a22de58ce9316bc742a81bf1ea1a390ebc9a498016103c6ab409260867fa83de3ea7f25ed7a532d6e94c6ecc0af383b20ed32b52b34d18018826913460507a86997973cccf9a909fd939101626ee13943815e5835159a2a70c33c31ebdaf32b43890b97c68b927d7067f1541d3f05376514ccd943535a528126541747fc31a93e891d7cf650730e6a48aec1a658bb7b996e7ca5b9e5dd8dcb0133a73172001fa987244a9a1d93dc6ec99c5f1e2156d989794290f666b5e527f7f1c513e8180caffdc887126e9a013d7a95f9dd16c60af196113f90111ac41d43526df1c205286378abea0a73a10f8604306b7739b234a3d5f0594d683233193725734f7a9105abd76d0f8c3fd95ff,260145.0,56322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 16:52:25.745590000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,385530097.0,19514.0,0.0,1.0,0.0,0.0,4320.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 21:35:47.822418000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,4006435985.0,24243.0,0.0,0.0,0.0,1.0,37804.0,18.0,1.0,0.0,020405b40402080a9eac6c589b1ed9b201030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 19:15:37.901725000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,103.0,2612209934.0,29857.0,0.0,0.0,0.0,0.0,60598.0,16.0,1.0,0.0,0101080a9e2c19179a9e8636,0,441.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 19:08:39.949488000 ,192.168.0.128,173.78.152.174,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1636551857.0,65325.0,0.0,1.0,0.0,0.0,31472.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 15:56:36.370471000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1596895589.0,22302.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,0,3027001854656d70657261747572655f616e645f48756d696469747932332e31392037332e37350d0a,15.0,64732.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,39.0,0.0,32332e31392037332e37350d0a,3.0,0.0,0,Temperature_and_Humidity,24.0,0.0,0.0,0.0,0.0,0,Normal
 2021 11:36:43.390833000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,41416.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a0aa59f230000000001030307,0,0.0,35072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 17:09:56.908985000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,461618832.0,15864.0,0.0,1.0,0.0,0.0,5370.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 23:54:12.638501000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,24899.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac5e7db948ec4efe6,7c6beb6c4af3d153de65ab91de8e1fbeef0020847c6beb6d7c6bead47c6beb6c1af296c644ba99ed41106f41a54a2027a81f71c1f5afff09e33af3ff4fcae001f534b67b92b9272d998183a481d303acef5e9de166eab67e1130880e12221c2dd90e502f80f311719b947146a39f2d5d3dce1bbe74f97df26fef494063000ef983280c73cc9b815d85632c64bd3c4c400d1ee6fe2d36660143125bf199d4e6399382af92b64f04a1e43f70895097a1bf5d65be0622bc6ae0a7495912e4eb537e0d83a9eabe2f275c407ab25a1264601867eef406a9207fa3989004177d1a13deea6ba7ea2fe91c9de5d169e75b6ead538e99853e535d17b75121d0edaa17d9267ae1f5d4369a50493a3165c2622fa94c67e68dba95fff8ffdc2f9f901695862401185b73167c4b14c394553a34bcb8d639e7382b75d2757abfaa41401d898444d29bb93d1d78b7aba8753d00b24c27d7fda57c772e055f2175459160980b1a3551f8dd17c19405ef2393c4cc0b7e0bbb342600943cd5bbf7303313b29ea5bef44d6c0de6119aeceac470e49063341adaeafb7fd0ab6ba8a8ca31a0c0c208590a99a7d26c975281947b1769442ba63c6df5a2aeec74e8633f9bb30a98a0100229754dfaadde6392ea60f08fc8fd998e53,903793.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 21:37:36.879600000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,714.0,1278705355.0,12288.0,1.0,0.0,0.0,0.0,39872.0,17.0,1.0,0.0,0101080a9eae16599b208370,0,478.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 19:47:14.996879000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1878.0,220302854.0,25203.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae7f9bd747b6eac99,0,87.0,34644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:49:24.535461000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3120760243.0,29451.0,0.0,0.0,0.0,1.0,58587.0,18.0,1.0,0.0,020405b40101040201030307,0,0.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:11:51.008673000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,151.0,3504720768.0,53666.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a40862ff14a075ab1,0,109.0,60392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 17:36:08.493902000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2562812641.0,31367.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,14.0,0,100c00044d5154540402003c0000,1.0,56912.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,16.0,12.0,0.0,0,1.0,4.0,MQTT,0,0.0,4.0,0.0,0.0,0.0,0,Normal
35.199.115.165,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32437.0,0.0,1269514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 17:56:34.428220000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,GET,0,http://192.168.0.128/dvwa/vulnerabilities/,HTTP/1.1,0.0,0.0,1.0,2215005646.0,25523.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,102.0,0101080a9a5625479de3b38f,474554202f647677612f76756c6e65726162696c69746965732f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a202d2d726576657273652d636865636b0d0a4163636570743a202a2f2a0d0a0d0a,1.0,59210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
160.21.158.217,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40088.0,0.0,2580745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 19:04:49.418711000 ,207.228.40.5,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020963769.0,1020963769.0,15191.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,60696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 18:21:20.733499000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,GET,0,http://192.168.0.128/dvwa/vulnerabilities/,HTTP/1.1,0.0,0.0,441.0,1876028316.0,49215.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,102.0,0101080a9a6cd2f39dfa5227,474554202f647677612f76756c6e65726162696c69746965732f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a202d2d726576657273652d636865636b0d0a4163636570743a202a2f2a0d0a0d0a,103.0,59608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 17:56:19.766231000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963016576.0,1963016576.0,4741.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,8149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 19:25:52.045589000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,method=open+service%3a3%2e0%2e2%2e1105&service%5fname=%2f,57.0,inc=http://cirt.net/rfiinc.txt?,GET,0,http://192.168.0.128/DVWA/oaboard_en/forum.php?inc=http://cirt.net/rfiinc.txt?,HTTP/1.1,0.0,0.0,2972.0,2083409468.0,41478.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,316.0,0101080a3fb74a89493878c6,474554202f445657412f6f61626f6172645f656e2f666f72756d2e7068703f696e633d687474703a2f2f636972742e6e65742f726669696e632e7478743f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303035353136290d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a436f6e74656e742d4c656e6774683a2035370d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a0d0a6d6574686f643d6f70656e2b736572766963652533613325326530253265322532653131303526736572766963652535666e616d653d253266,1965.0,48818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 16:36:53.198352000 ,0,0,192.168.0.147,1.0,6.0,192.168.0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 23:19:34.805409000 ,79.227.229.236,192.168.0.128,0,0.0,0.0,0,24403.0,42321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:17:53.767044000 ,174.228.7.62,192.168.0.128,0,0.0,0.0,0,55222.0,16857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 23:11:02.694852000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,108.0,2316407204.0,40255.0,0.0,0.0,0.0,0.0,59582.0,24.0,1.0,149.0,0101080a4a069e064085734f,485454502f312e3120323030204f4b0d0a446174653a204d6f6e2c2030362044656320323032312032323a31313a303220474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a20300d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d5554462d380d0a0d0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 21:37:33.189076000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,1.0,1698988683.0,26542.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b2074fd9eae07de,0,1.0,39754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 16:02:14.171084000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,265767678.0,29088.0,0.0,0.0,0.0,0.0,35306.0,16.0,1.0,0.0,0101080a066cf1f4de2d3f58,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 19:54:15.556074000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,304.0,3270409711.0,15243.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae800290e7b751765,0,262.0,40728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 01:50:19.373678000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,3807988659.0,29412.0,0.0,0.0,0.0,1.0,41494.0,18.0,1.0,0.0,020405b40402080ad3a68c469a8e563101030307,0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 17:54:41.613439000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170507643.0,17902.0,0.0,1.0,0.0,0.0,8051.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 19:19:36.794279000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,121.0,2632015525.0,15503.0,0.0,0.0,0.0,0.0,60674.0,16.0,1.0,0.0,0101080a9e2fbe449aa22b6b,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 21:01:31.693259000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195905.0,2694251162.0,8281.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3e00ad4d2b969c12,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
214.38.103.154,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34728.0,0.0,400787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 14:38:16.973427000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44194.0,0.0,1.0,0.0,0.0,59630.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 16:08:06.780227000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1940798012.0,30875.0,0.0,1.0,0.0,0.0,1664.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 00:23:50.886553000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,43482.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac602fddc8ee01255,57175e37618f6408f5191ecaf5f2aae5c47c95df57175e3657175f8f57175e37562a6d57fad0a1dee47254c2e7dc539ce6c0bed4059e5865747e56d17b15c360f323fd7daec1e4857f4148a1d02ef22eee7606dd30ad4c577bb386e4a1f6753bdc0639c15d6c30b2cd03e0a114c50e3cebc257c5c1d8996780d8466fe6d7f3b2b655facd9bc1c5d3989f2f24b87f373035a7dfce8f9c3bcd1cb7fb2c962ee2884dbabe176550b238f43d93b84cede4748a7206741c212329542e2c52c7bc83b9efd3bdd4cd52ff0cb21cfaedcc84f528d2a0d697dcc028002afa49e721944f8a1925dc876f6c289a1b3eb862e18d2b6f35c3b1ec66fd6e4c6e1de23cf366c47130a884c888d2c0239ac83e9747246ae982e9c4a8fb6673bdaa5b48a3c162af71bc4d836c06a7e6f38c0f6000dcefcffaa5e4bfcd77ccdad8190657a1c31aff30604a25f5b0e5d04e7740f35806f46d97ab1f5d3514bae21f8c831c54c1455cc5b3a5df80deecb23ab140e0c24c6e1470399c0cc91bc5f4a74dad9db09428e379aca4baf5285cb2031c992020d2c8f25feec8cbce45306edfc52d54d0201e69ee5d8f744519a7fc5017ffe10aa1982c3d4c087ccdf1bbb416cce5d87b1ccd5c9939e5888a4fd7067c0d4e62047dd35d1a,1312657.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 20:44:23.141403000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,31861.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,304.0,0101080a2b86ea963df0f96d,0470e4db4bb82e8abe74a12585f01dfc60f497870470e4da0470e5c30470e4dbc1c3c7559435dffa01a235e32ab3528b3659d964b2c27ac431b451be14c51a2dc9ffa77562b576197b2337541a5bea7d0f52a429fd0e7591ed994882a241d974e40301058c7347fcb5b835e9b54e46df4ed7c5a37faad80a951394def41a82c22183a3bf858cef8cdfcee75c7cd26d5e7d8f245a6576b0b34fbc63c569c1a9838e6571b064fbd47c462c270a479d8cd35610f5265d2d18bc2722471f230d79cf6bcf86505e6c2902f2affa9c8acd728981fce439ea9b46950d0a016e195baf53c4d68bfefbc067455557d17a4d5efc27240876f11d1dedaa787e60cfc780b4bd5aff41fcb956ef6e3098220c08454cb01ae901ef6eb0c6154e656176d34e3641653dae8e274de1e2699673fc653eaac7,1415969.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
